% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3661 +1.494778309e+02 +1.494778309e+02 +3.442778309e+02 +3.442778309e+02 -1.1672e+00 +1.2230e+00 +1.5638e+00 -7.6665e-01 +1.8749e+00 -2.6301e+00 +3.3842e-01 +1.0905e+00 -6.8392e-01 -1.0768e+00 -6.1616e-01 +1.0003e+00 +1.7946e+00 -2.0564e+00 -1.2777e+00 +9.2381e-01 -1.0200e+00 -2.1191e+00 +6.2978e-01 +1.2657e+00
3966 +1.438115161e+02 +1.438115161e+02 +3.386115161e+02 +3.386115161e+02 -9.6929e-01 +1.2099e+00 +1.2898e+00 -1.1142e+00 +1.2180e+00 -2.6457e+00 +3.1454e-01 +1.7887e+00 -1.0168e+00 -1.0003e+00 -3.9475e-01 +1.1314e+00 +1.7377e+00 -2.1864e+00 -1.3213e+00 +1.2386e+00 -6.8463e-01 -1.5749e+00 +1.5246e+00 +1.4939e+00
4184 +1.388983911e+02 +1.388983911e+02 +3.336983911e+02 +3.336983911e+02 -1.1246e+00 +1.1275e+00 +1.6562e+00 -1.1850e+00 +2.0753e+00 -2.4374e+00 +1.1001e-01 +1.3985e+00 -1.2910e+00 -8.5785e-01 -1.1333e-01 +1.4490e+00 +1.8392e+00 -2.8005e+00 -1.4358e+00 +1.2529e+00 -4.9772e-01 -2.0557e+00 +1.1836e+00 +1.6423e+00
4982 +1.038203601e+02 +1.038203601e+02 +2.986203601e+02 +2.986203601e+02 -1.0828e+00 +5.5772e-01 +1.7829e+00 -1.3006e+00 +1.7346e+00 -2.1085e+00 +2.6882e-01 +1.8103e+00 -1.5020e+00 -1.2212e+00 -3.3138e-01 +1.6537e+00 +1.5325e+00 -2.0190e+00 -1.2730e+00 +1.4689e+00 -6.9254e-01 -1.9770e+00 +1.5957e+00 +1.4015e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082410013e+02 +3.082410013e+02 +1.746510013e+02 +1.746510013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1342 +2.984000496e+02 +2.984000496e+02 +1.648100496e+02 +1.648100496e+02 +1.6128e+00 -1.7158e+00 -4.5179e-01 +6.4241e-01 +1.1436e+00 -1.9443e+00 -9.4042e-01 -6.4676e-01 -1.4933e+00 -1.8257e+00 -4.3781e-02 -1.8968e+00 +3.1706e+00 +3.6843e+00 -1.2710e+00 +1.5844e+00 +1.4714e+00 +5.2202e-01 +1.0610e+00 -2.3497e+00
1400 +2.540027755e+02 +2.540027755e+02 +1.204127755e+02 +1.204127755e+02 +1.5782e+00 -2.4942e+00 -1.5653e+00 +1.2483e+00 +1.1738e+00 -2.0773e+00 -8.0318e-01 +4.4580e-01 -1.7079e+00 -1.9190e+00 +6.6250e-02 -1.1041e+00 +3.4067e+00 +2.5465e+00 -1.6059e+00 +1.1021e+00 +1.3757e+00 -1.1101e-01 +7.5749e-01 -2.5473e+00
1566 +2.391377836e+02 +2.391377836e+02 +1.055477836e+02 +1.055477836e+02 +3.3197e-01 -1.4622e+00 -4.1533e-02 +1.0348e+00 +9.2356e-01 -2.8453e+00 -1.2811e+00 +6.5333e-01 -1.5368e+00 -1.0825e+00 +1.2681e+00 -1.9175e+00 +3.3296e+00 +2.2767e+00 -1.4658e+00 +7.6491e-01 +1.4001e+00 -1.0383e+00 -1.1649e+00 -1.6324e-01
1574 +2.211963282e+02 +2.211963282e+02 +8.760632818e+01 +8.760632818e+01 +1.0964e+00 -4.7920e-01 +1.5771e-01 +1.3383e+00 +1.3439e+00 -1.1767e+00 -8.0570e-01 +3.4898e-01 -1.3281e+00 -1.7640e+00 +7.9566e-01 -6.0164e-01 +3.1251e+00 +1.5423e+00 -1.6391e+00 +1.8546e+00 +2.3859e+00 -1.2645e+00 -5.1337e-01 -7.8660e-01
1891 +2.032497849e+02 +2.032497849e+02 +6.965978494e+01 +6.965978494e+01 -2.7145e-01 -1.8473e+00 +6.4440e-01 +7.7800e-01 +1.3782e+00 -2.6196e+00 -1.3996e+00 +3.0999e-01 -1.8688e+00 -1.1134e+00 +1.2405e+00 -2.3441e+00 +2.1630e+00 +1.4718e+00 -1.1194e+00 +1.3475e+00 +6.6293e-01 -1.2553e+00 -1.0132e+00 -1.7777e+00
1989 +1.984178742e+02 +1.984178742e+02 +6.482787418e+01 +6.482787418e+01 -2.2873e-01 -1.5962e+00 +1.0572e+00 +1.2655e+00 +9.6064e-01 -2.1739e+00 -9.6846e-01 +1.6063e+00 -2.1802e+00 -1.2324e+00 +2.4475e+00 -1.3966e+00 +2.0176e+00 +1.8928e+00 -9.6081e-01 +7.6250e-01 +6.8013e-01 -1.8083e+00 -7.3609e-01 -1.4938e+00
2016 +1.899045113e+02 +1.899045113e+02 +5.631451134e+01 +5.631451134e+01 -4.1792e-02 -1.9906e+00 +1.4219e+00 +8.7954e-01 +4.0223e-01 -2.2891e+00 -1.0350e+00 +1.4269e+00 -1.8804e+00 -1.3679e+00 +2.5108e+00 -1.7142e+00 +1.9545e+00 +2.1057e+00 -2.6180e-01 +1.0966e+00 +2.2790e-01 -1.9698e+00 -8.8999e-01 -2.0829e+00
2042 +1.834128497e+02 +1.834128497e+02 +4.982284975e+01 +4.982284975e+01 -7.1415e-02 -1.2549e+00 +1.3652e+00 +7.9065e-01 +2.5806e-01 -1.7064e+00 -1.4757e-01 +1.1178e+00 -2.0199e+00 -1.3768e+00 +1.8274e+00 -1.0218e+00 +2.1732e+00 +1.9306e+00 -7.4923e-01 +1.7478e+00 +5.8527e-01 -2.3072e+00 -8.9522e-01 -1.9080e+00
2176 +1.804191271e+02 +1.804191271e+02 +4.682912709e+01 +4.682912709e+01 -2.2313e+00 -1.7737e+00 +4.8559e-01 +3.6882e-01 +1.1337e+00 -1.9005e+00 +7.5889e-01 +1.0926e+00 -1.3005e+00 -1.5924e+00 +1.8159e+00 -1.1149e+00 +1.7119e+00 +8.6538e-01 -4.6894e-01 +3.3914e-01 -1.6352e-01 -2.6028e+00 -5.9769e-02 -2.0320e+00
2193 +1.726655003e+02 +1.726655003e+02 +3.907550035e+01 +3.907550035e+01 -7.7291e-01 -1.8234e+00 +1.1052e+00 +1.5562e-01 +2.5055e-01 -2.1802e+00 +4.0050e-01 +3.7560e-01 -1.0700e+00 -1.9871e+00 +1.9623e+00 -9.5200e-01 +1.4868e+00 +6.4303e-01 -1.1388e-01 +6.0616e-01 -1.0498e-01 -2.7948e+00 -8.0815e-01 -2.0962e+00
2239 +1.483728791e+02 +1.483728791e+02 +1.478287908e+01 +1.478287908e+01 -1.3297e+00 -1.4229e+00 +6.2874e-01 +5.4837e-01 +6.5815e-01 -1.8328e+00 +2.8132e-01 +1.2226e-01 -7.3043e-01 -1.8792e+00 +2.6598e+00 -1.1587e+00 +1.6614e+00 +1.3528e+00 -1.8393e-01 +5.8033e-01 -4.2580e-01 -1.6782e+00 -9.7086e-01 -1.3901e+00
3754 +1.348949592e+02 +1.348949592e+02 +1.304959161e+00 +1.304959161e+00 -1.3081e+00 -1.0686e+00 +1.3902e+00 +1.9031e+00 +1.8326e+00 -5.5266e-01 -4.0408e-01 +2.6711e+00 -1.3696e+00 -1.0830e+00 +1.3491e+00 -4.8054e-01 +8.0606e-01 +2.0435e+00 -9.2050e-01 +1.3772e+00 -2.3100e+00 -1.2782e+00 -1.1188e+00 -1.8041e+00
10785 +1.304676583e+02 +1.304676583e+02 -3.122341747e+00 -3.122341747e+00 -1.5643e+00 -1.6153e+00 +9.9794e-01 +1.5926e+00 +1.4805e+00 -1.0099e+00 -5.4308e-01 +1.4014e+00 -2.7634e-01 -7.0325e-01 +3.4831e-01 -7.1917e-01 +1.1088e+00 +1.0110e-01 -1.5273e+00 +1.8964e+00 -4.2696e-01 -1.6347e+00 -1.8930e+00 -2.2476e+00
17902 +1.270621047e+02 +1.270621047e+02 -6.527895346e+00 -6.527895346e+00 -1.3492e+00 -1.5855e+00 +1.0687e+00 +1.7122e+00 +9.3466e-01 -1.6006e+00 -7.9665e-01 +1.4282e+00 -8.7336e-01 -1.1658e+00 +1.9157e+00 -2.0330e-01 +1.7930e+00 +1.4635e-01 -1.3723e+00 +1.3972e+00 -1.1840e+00 -9.0979e-01 -1.8715e+00 -1.4648e+00
17916 +1.246673367e+02 +1.246673367e+02 -8.922663300e+00 -8.922663300e+00 -1.2787e+00 -1.5964e+00 +1.2126e+00 +1.8066e+00 +1.0414e+00 -1.5451e+00 -7.0153e-01 +1.3335e+00 -7.9237e-01 -1.3171e+00 +1.6559e+00 -6.3311e-01 +1.8684e+00 +4.0872e-03 -1.3188e+00 +1.4395e+00 -1.1897e+00 -8.9303e-01 -1.9107e+00 -1.2414e+00
36014 +1.209215267e+02 +1.209215267e+02 -1.266847330e+01 -1.266847330e+01 -6.4909e-01 -1.8081e+00 +7.6552e-01 +1.4789e+00 +1.4295e+00 -1.1629e+00 -1.8868e+00 +6.8150e-01 -8.1693e-01 -1.2758e+00 +7.7720e-01 -1.3980e+00 +1.1170e+00 +7.0946e-01 -1.6429e+00 +2.5786e+00 -1.0585e+00 -1.2460e+00 -2.1757e+00 -1.1079e+00
36036 +1.176017308e+02 +1.176017308e+02 -1.598826923e+01 -1.598826923e+01 -6.6041e-01 -1.8122e+00 +7.7718e-01 +1.5026e+00 +1.4224e+00 -1.1539e+00 -1.9005e+00 +6.8812e-01 -8.3461e-01 -1.2700e+00 +7.7738e-01 -1.4150e+00 +1.1213e+00 +7.1539e-01 -1.6342e+00 +2.5792e+00 -1.0692e+00 -1.2408e+00 -2.1807e+00 -1.1095e+00
36146 +1.123731961e+02 +1.123731961e+02 -2.121680394e+01 -2.121680394e+01 -6.9711e-01 -1.8328e+00 +7.9285e-01 +1.5148e+00 +1.4178e+00 -1.1711e+00 -1.9053e+00 +6.7631e-01 -8.4903e-01 -1.2496e+00 +7.7339e-01 -1.3796e+00 +1.1216e+00 +7.4423e-01 -1.6206e+00 +2.5671e+00 -1.0357e+00 -1.2559e+00 -2.1797e+00 -1.1166e+00
36300 +1.093672570e+02 +1.093672570e+02 -2.422274300e+01 -2.422274300e+01 -6.9541e-01 -1.8306e+00 +8.0640e-01 +1.4954e+00 +1.4146e+00 -1.1519e+00 -1.8965e+00 +6.9226e-01 -8.4269e-01 -1.2527e+00 +7.7780e-01 -1.3872e+00 +1.1088e+00 +7.0131e-01 -1.6607e+00 +2.5690e+00 -1.0515e+00 -1.2441e+00 -2.1784e+00 -1.1058e+00
36322 +9.729185949e+01 +9.729185949e+01 -3.629814051e+01 -3.629814051e+01 -6.8282e-01 -1.8266e+00 +8.0102e-01 +1.4952e+00 +1.4105e+00 -1.1670e+00 -1.8931e+00 +6.8987e-01 -8.4020e-01 -1.2465e+00 +7.7216e-01 -1.4011e+00 +1.1035e+00 +7.3178e-01 -1.6658e+00 +2.5707e+00 -1.0406e+00 -1.2454e+00 -2.1677e+00 -1.1059e+00
36344 +9.147815554e+01 +9.147815554e+01 -4.211184446e+01 -4.211184446e+01 -6.6666e-01 -1.8247e+00 +8.0618e-01 +1.4977e+00 +1.4079e+00 -1.1570e+00 -1.8917e+00 +6.9335e-01 -8.4604e-01 -1.2419e+00 +7.7266e-01 -1.3745e+00 +1.1041e+00 +7.2857e-01 -1.6671e+00 +2.5691e+00 -1.0377e+00 -1.2417e+00 -2.1558e+00 -1.1045e+00
36366 +8.997072613e+01 +8.997072613e+01 -4.361927387e+01 -4.361927387e+01 -6.7128e-01 -1.8255e+00 +7.8548e-01 +1.4919e+00 +1.4016e+00 -1.1637e+00 -1.8889e+00 +6.9013e-01 -8.3576e-01 -1.2482e+00 +7.6674e-01 -1.3981e+00 +1.1068e+00 +7.2209e-01 -1.6756e+00 +2.5711e+00 -1.0271e+00 -1.2339e+00 -2.1598e+00 -1.1036e+00
36432 +7.980232676e+01 +7.980232676e+01 -5.378767324e+01 -5.378767324e+01 -6.7392e-01 -1.8256e+00 +8.0304e-01 +1.5087e+00 +1.4100e+00 -1.1484e+00 -1.8989e+00 +6.9179e-01 -8.4675e-01 -1.2447e+00 +7.6747e-01 -1.3922e+00 +1.1074e+00 +7.3060e-01 -1.6609e+00 +2.5718e+00 -1.0112e+00 -1.2362e+00 -2.1739e+00 -1.0949e+00
36520 +7.688724032e+01 +7.688724032e+01 -5.670275968e+01 -5.670275968e+01 -6.8276e-01 -1.8231e+00 +8.1506e-01 +1.5024e+00 +1.4100e+00 -1.1270e+00 -1.9073e+00 +6.9187e-01 -8.6758e-01 -1.2510e+00 +7.7322e-01 -1.3974e+00 +1.1047e+00 +7.2622e-01 -1.6719e+00 +2.5790e+00 -1.0041e+00 -1.2371e+00 -2.1541e+00 -1.0937e+00
36542 +7.439192882e+01 +7.439192882e+01 -5.919807118e+01 -5.919807118e+01 -6.8637e-01 -1.8229e+00 +8.1918e-01 +1.5118e+00 +1.4112e+00 -1.1187e+00 -1.9003e+00 +6.9260e-01 -8.7040e-01 -1.2479e+00 +7.7675e-01 -1.3933e+00 +1.1072e+00 +7.1736e-01 -1.6729e+00 +2.5803e+00 -1.0037e+00 -1.2350e+00 -2.1686e+00 -1.0947e+00
36564 +7.341625174e+01 +7.341625174e+01 -6.017374826e+01 -6.017374826e+01 -6.9077e-01 -1.8256e+00 +8.1107e-01 +1.5164e+00 +1.4052e+00 -1.1185e+00 -1.9004e+00 +6.9151e-01 -8.7358e-01 -1.2467e+00 +7.7696e-01 -1.3859e+00 +1.1043e+00 +7.3439e-01 -1.6781e+00 +2.5830e+00 -1.0053e+00 -1.2338e+00 -2.1607e+00 -1.0963e+00
36566 +7.221494545e+01 +7.221494545e+01 -6.137505455e+01 -6.137505455e+01 -6.9053e-01 -1.8281e+00 +8.1320e-01 +1.5170e+00 +1.3945e+00 -1.1284e+00 -1.8951e+00 +6.9097e-01 -8.6674e-01 -1.2352e+00 +7.7874e-01 -1.3852e+00 +1.1170e+00 +7.3679e-01 -1.6876e+00 +2.5919e+00 -1.0066e+00 -1.2246e+00 -2.1608e+00 -1.0942e+00
36586 +6.953557047e+01 +6.953557047e+01 -6.405442953e+01 -6.405442953e+01 -6.9484e-01 -1.8219e+00 +8.0627e-01 +1.5172e+00 +1.3951e+00 -1.1268e+00 -1.9019e+00 +6.9399e-01 -8.7391e-01 -1.2446e+00 +7.7656e-01 -1.3831e+00 +1.1061e+00 +7.3161e-01 -1.6748e+00 +2.5849e+00 -1.0016e+00 -1.2292e+00 -2.1567e+00 -1.0960e+00
36608 +6.780284587e+01 +6.780284587e+01 -6.578715413e+01 -6.578715413e+01 -6.9908e-01 -1.8255e+00 +8.0977e-01 +1.5132e+00 +1.3974e+00 -1.1220e+00 -1.9028e+00 +6.9321e-01 -8.7187e-01 -1.2410e+00 +7.7871e-01 -1.3719e+00 +1.1103e+00 +7.2543e-01 -1.6726e+00 +2.5879e+00 -1.0030e+00 -1.2283e+00 -2.1594e+00 -1.0970e+00
36652 +6.507141188e+01 +6.507141188e+01 -6.851858812e+01 -6.851858812e+01 -6.9312e-01 -1.8286e+00 +8.0382e-01 +1.5130e+00 +1.4076e+00 -1.1229e+00 -1.9101e+00 +6.9257e-01 -8.6649e-01 -1.2419e+00 +7.8073e-01 -1.3850e+00 +1.1105e+00 +7.1302e-01 -1.6742e+00 +2.5866e+00 -1.0020e+00 -1.2323e+00 -2.1547e+00 -1.1039e+00
36696 +5.942245372e+01 +5.942245372e+01 -7.416754628e+01 -7.416754628e+01 -6.9484e-01 -1.8264e+00 +8.0320e-01 +1.5191e+00 +1.4066e+00 -1.1224e+00 -1.9112e+00 +6.9256e-01 -8.7032e-01 -1.2366e+00 +7.7860e-01 -1.3743e+00 +1.1086e+00 +7.2543e-01 -1.6894e+00 +2.5840e+00 -1.0062e+00 -1.2349e+00 -2.1528e+00 -1.1000e+00
36718 +5.835525345e+01 +5.835525345e+01 -7.523474655e+01 -7.523474655e+01 -6.9697e-01 -1.8277e+00 +7.9655e-01 +1.5163e+00 +1.4077e+00 -1.1165e+00 -1.9173e+00 +6.9040e-01 -8.7052e-01 -1.2377e+00 +7.7815e-01 -1.3635e+00 +1.1135e+00 +7.2496e-01 -1.6921e+00 +2.5873e+00 -1.0055e+00 -1.2337e+00 -2.1493e+00 -1.0972e+00
36740 +5.646382592e+01 +5.646382592e+01 -7.712617408e+01 -7.712617408e+01 -7.0584e-01 -1.8253e+00 +7.9513e-01 +1.5205e+00 +1.4098e+00 -1.1072e+00 -1.9113e+00 +6.9051e-01 -8.7031e-01 -1.2373e+00 +7.7745e-01 -1.3594e+00 +1.1131e+00 +7.1767e-01 -1.6984e+00 +2.5903e+00 -1.0022e+00 -1.2331e+00 -2.1554e+00 -1.0980e+00
36784 +5.451887855e+01 +5.451887855e+01 -7.907112145e+01 -7.907112145e+01 -7.1485e-01 -1.8196e+00 +7.9797e-01 +1.5149e+00 +1.4073e+00 -1.1085e+00 -1.9121e+00 +6.8993e-01 -8.7240e-01 -1.2390e+00 +7.8183e-01 -1.3532e+00 +1.1122e+00 +7.1972e-01 -1.6982e+00 +2.5930e+00 -1.0030e+00 -1.2321e+00 -2.1580e+00 -1.0976e+00
36894 +5.304266427e+01 +5.304266427e+01 -8.054733573e+01 -8.054733573e+01 -7.2261e-01 -1.8177e+00 +8.0978e-01 +1.5272e+00 +1.4041e+00 -1.1089e+00 -1.9204e+00 +6.9271e-01 -8.8212e-01 -1.2338e+00 +7.7882e-01 -1.3468e+00 +1.1135e+00 +7.1337e-01 -1.7062e+00 +2.5899e+00 -9.9958e-01 -1.2345e+00 -2.1476e+00 -1.1038e+00
36916 +5.050088308e+01 +5.050088308e+01 -8.308911692e+01 -8.308911692e+01 -7.2244e-01 -1.8168e+00 +8.0989e-01 +1.5247e+00 +1.4020e+00 -1.1067e+00 -1.9199e+00 +6.9246e-01 -8.7976e-01 -1.2313e+00 +7.7833e-01 -1.3403e+00 +1.1142e+00 +7.1343e-01 -1.6998e+00 +2.5870e+00 -9.9639e-01 -1.2334e+00 -2.1481e+00 -1.1040e+00
36982 +4.934310293e+01 +4.934310293e+01 -8.424689707e+01 -8.424689707e+01 -7.1487e-01 -1.8125e+00 +8.1302e-01 +1.5211e+00 +1.4002e+00 -1.1089e+00 -1.9146e+00 +6.8810e-01 -8.7798e-01 -1.2331e+00 +7.7980e-01 -1.3451e+00 +1.1145e+00 +7.0997e-01 -1.6982e+00 +2.5854e+00 -9.9812e-01 -1.2316e+00 -2.1479e+00 -1.1071e+00
37004 +4.758268493e+01 +4.758268493e+01 -8.600731507e+01 -8.600731507e+01 -7.1563e-01 -1.8128e+00 +8.1020e-01 +1.5198e+00 +1.3977e+00 -1.1060e+00 -1.9142e+00 +6.8821e-01 -8.7720e-01 -1.2302e+00 +7.7864e-01 -1.3514e+00 +1.1159e+00 +7.1503e-01 -1.7015e+00 +2.5869e+00 -9.9548e-01 -1.2319e+00 -2.1499e+00 -1.1080e+00
37312 +4.661952297e+01 +4.661952297e+01 -8.697047703e+01 -8.697047703e+01 -7.1788e-01 -1.8144e+00 +7.9898e-01 +1.5132e+00 +1.3976e+00 -1.0990e+00 -1.9159e+00 +6.8789e-01 -8.7296e-01 -1.2296e+00 +7.8282e-01 -1.3427e+00 +1.1186e+00 +7.0331e-01 -1.7012e+00 +2.5854e+00 -9.9399e-01 -1.2341e+00 -2.1456e+00 -1.1090e+00
37378 +4.554569805e+01 +4.554569805e+01 -8.804430195e+01 -8.804430195e+01 -7.2147e-01 -1.8137e+00 +8.0160e-01 +1.5144e+00 +1.3952e+00 -1.1008e+00 -1.9203e+00 +6.8625e-01 -8.7289e-01 -1.2284e+00 +7.8416e-01 -1.3389e+00 +1.1188e+00 +7.0608e-01 -1.7039e+00 +2.5855e+00 -9.9583e-01 -1.2349e+00 -2.1415e+00 -1.1087e+00
37510 +4.463179294e+01 +4.463179294e+01 -8.895820706e+01 -8.895820706e+01 -7.1380e-01 -1.8149e+00 +8.0170e-01 +1.5145e+00 +1.3981e+00 -1.1026e+00 -1.9183e+00 +6.8330e-01 -8.7585e-01 -1.2279e+00 +7.8306e-01 -1.3465e+00 +1.1192e+00 +7.0475e-01 -1.7049e+00 +2.5849e+00 -9.9923e-01 -1.2327e+00 -2.1391e+00 -1.1090e+00
37620 +4.328596054e+01 +4.328596054e+01 -9.030403946e+01 -9.030403946e+01 -7.1928e-01 -1.8140e+00 +8.0107e-01 +1.5124e+00 +1.3938e+00 -1.1024e+00 -1.9175e+00 +6.8151e-01 -8.7511e-01 -1.2274e+00 +7.8362e-01 -1.3397e+00 +1.1196e+00 +7.0400e-01 -1.7049e+00 +2.5845e+00 -9.9886e-01 -1.2291e+00 -2.1393e+00 -1.1096e+00
37760 +4.250847713e+01 +4.250847713e+01 -9.108152287e+01 -9.108152287e+01 -7.1430e-01 -1.8134e+00 +8.0148e-01 +1.5101e+00 +1.3910e+00 -1.0995e+00 -1.9180e+00 +6.7783e-01 -8.7326e-01 -1.2276e+00 +7.8501e-01 -1.3391e+00 +1.1202e+00 +7.0161e-01 -1.7063e+00 +2.5856e+00 -1.0028e+00 -1.2280e+00 -2.1416e+00 -1.1108e+00
37900 +4.167350770e+01 +4.167350770e+01 -9.191649230e+01 -9.191649230e+01 -7.1694e-01 -1.8170e+00 +8.0098e-01 +1.5093e+00 +1.3915e+00 -1.0965e+00 -1.9191e+00 +6.7571e-01 -8.7703e-01 -1.2276e+00 +7.8417e-01 -1.3406e+00 +1.1193e+00 +7.0069e-01 -1.7105e+00 +2.5841e+00 -1.0007e+00 -1.2288e+00 -2.1380e+00 -1.1112e+00
38148 +4.072685238e+01 +4.072685238e+01 -9.286314762e+01 -9.286314762e+01 -7.2214e-01 -1.8167e+00 +7.9753e-01 +1.5096e+00 +1.3937e+00 -1.0955e+00 -1.9211e+00 +6.7193e-01 -8.7801e-01 -1.2304e+00 +7.8242e-01 -1.3397e+00 +1.1181e+00 +6.9949e-01 -1.7088e+00 +2.5868e+00 -1.0027e+00 -1.2266e+00 -2.1377e+00 -1.1130e+00
38302 +3.978699187e+01 +3.978699187e+01 -9.380300813e+01 -9.380300813e+01 -7.1956e-01 -1.8166e+00 +7.9582e-01 +1.5080e+00 +1.3920e+00 -1.0920e+00 -1.9192e+00 +6.6612e-01 -8.7793e-01 -1.2306e+00 +7.8334e-01 -1.3360e+00 +1.1196e+00 +6.9737e-01 -1.7084e+00 +2.5869e+00 -1.0011e+00 -1.2247e+00 -2.1345e+00 -1.1128e+00
38617 +3.875721382e+01 +3.875721382e+01 -9.483278618e+01 -9.483278618e+01 -7.1618e-01 -1.8188e+00 +7.9504e-01 +1.5033e+00 +1.3930e+00 -1.0826e+00 -1.9221e+00 +6.5880e-01 -8.8106e-01 -1.2274e+00 +7.8558e-01 -1.3365e+00 +1.1209e+00 +6.8850e-01 -1.7148e+00 +2.5869e+00 -1.0037e+00 -1.2235e+00 -2.1315e+00 -1.1134e+00
39072 +3.799578601e+01 +3.799578601e+01 -9.559421399e+01 -9.559421399e+01 -7.1586e-01 -1.8181e+00 +7.9465e-01 +1.5058e+00 +1.3965e+00 -1.0835e+00 -1.9231e+00 +6.5752e-01 -8.7770e-01 -1.2310e+00 +7.8455e-01 -1.3367e+00 +1.1239e+00 +6.8754e-01 -1.7115e+00 +2.5897e+00 -1.0030e+00 -1.2225e+00 -2.1365e+00 -1.1132e+00
39798 +3.712881287e+01 +3.712881287e+01 -9.646118713e+01 -9.646118713e+01 -7.1296e-01 -1.8161e+00 +7.9412e-01 +1.5052e+00 +1.3987e+00 -1.0771e+00 -1.9272e+00 +6.5077e-01 -8.7830e-01 -1.2343e+00 +7.8438e-01 -1.3349e+00 +1.1260e+00 +6.8360e-01 -1.7115e+00 +2.5910e+00 -1.0048e+00 -1.2251e+00 -2.1348e+00 -1.1149e+00
% function evaluation | noise-free fitness - Fopt (1.955000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.933931960e+02 +2.933931960e+02 +3.129431960e+02 +3.129431960e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
506 +2.620350444e+02 +2.620350444e+02 +2.815850444e+02 +2.815850444e+02 +6.4967e-01 -1.6467e-01 -2.1653e+00 -6.4466e-02 -1.1814e+00 +8.9326e-02 -8.0396e-01 -1.3197e+00 +8.2718e-01 -2.5107e+00 +9.4274e-01 -5.9243e-01 -5.8994e-01 +1.8439e+00 -4.2697e-02 +2.1092e+00 -1.2328e-01 -5.8122e-02 +9.5091e-01 +2.4102e+00
582 +2.501458494e+02 +2.501458494e+02 +2.696958494e+02 +2.696958494e+02 +1.4323e+00 +2.1639e+00 -2.3754e+00 +7.4580e-01 -1.0085e+00 +1.5183e+00 -8.8618e-01 -2.4365e-01 -1.2559e+00 -1.1850e+00 -8.8782e-01 -1.3314e+00 +7.3942e-01 -6.0867e-02 -2.6712e-01 +3.1311e+00 -3.1244e+00 -3.4915e-01 -1.1392e-01 +1.3304e-01
594 +2.349118394e+02 +2.349118394e+02 +2.544618394e+02 +2.544618394e+02 +2.3159e+00 +8.3293e-01 -1.3839e+00 +2.9682e+00 -1.5639e+00 +3.9431e-01 -1.5064e+00 -1.2381e+00 -8.9798e-01 -1.1363e+00 +1.4876e+00 -1.1546e+00 +2.3971e-01 +2.3461e-01 +1.7312e-01 +1.8068e+00 -2.0505e+00 -1.2437e-01 +1.3447e+00 +1.8489e-01
704 +2.235214368e+02 +2.235214368e+02 +2.430714368e+02 +2.430714368e+02 +1.7343e+00 +1.0627e+00 -3.7023e-01 +2.5296e+00 -1.1385e+00 +9.8487e-01 -2.1626e+00 -1.8810e+00 -5.2621e-01 -8.4865e-01 +1.7884e+00 -1.0844e+00 +1.1412e+00 -2.9956e-01 -4.9688e-01 +3.5978e-01 -9.6910e-01 +1.0207e+00 +1.5008e+00 +4.2012e-01
917 +1.969114756e+02 +1.969114756e+02 +2.164614756e+02 +2.164614756e+02 +3.0501e+00 +2.7583e+00 -3.6472e-01 +1.2749e+00 -1.7347e+00 +6.0155e-01 -1.1664e+00 -3.5046e-01 -1.0832e+00 -1.6107e+00 +3.0305e+00 -1.7952e+00 +1.1583e+00 +1.6612e+00 -2.5504e+00 +1.2172e+00 -2.0222e+00 +3.1280e+00 +2.1133e+00 -3.0074e+00
953 +1.927780054e+02 +1.927780054e+02 +2.123280054e+02 +2.123280054e+02 +1.9026e+00 +2.0470e+00 -4.6606e-01 +2.1683e+00 -8.8502e-01 +1.1751e+00 -7.7736e-01 -5.5485e-01 -1.4645e+00 -8.2638e-01 +2.7514e+00 -6.4056e-01 +1.0384e+00 +7.5976e-01 -1.8432e+00 +2.0049e+00 -2.0393e+00 +1.3875e+00 +1.4997e+00 -1.2425e+00
